PREFIXO: ;D2-078
NOME DO POSTO: ;REPRESA
MUNICÍPIO: ;PIQUETE
CURSO D'ÁGUA: ;PIQUETE,RIB
LATITUDE: ;22°36'00"
LONGITUDE: ;45°13'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  01/1963; 10,9;  8,0;  9,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 19,8;  6,2;  0,0;  0,0; 42,0;  0,0;  9,0;  6,0;  0,0; 19,8;  0,0;  0,0;  6,0;  0,0;  4,0;  0,0;  9,9;0,0;6,0;0,0;42,0;157,5
  02/1963;  0,0; 29,7;  0,0; 19,8;  9,9; 24,8; 19,8;  2,0; 20,8;  0,0;  0,0;  0,0; 19,8; 19,8; 12,9;  0,0;  1,0;  0,0; 29,7;  9,9; 19,8; 20,8;  4,0; 15,9; 19,8;  0,0;  0,0;  0,0;---;---;---;29,7;300,2
  03/1963;  0,0; 19,8;  1,0;  4,0; 19,8; 25,8;  0,0;  1,0;  0,0;  1,0;  0,0;  0,0;  0,0; 13,9;  9,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 19,8;  0,0;  0,0;  0,0;8,0;19,8;0,0;25,8;143,8
  04/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  8,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;14,9;0,0;---;14,9;26,9
  05/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0; 33,7;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;33,7;42,7
  06/1963;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;1,0;1,0
  07/1963;  0,0;  0,0;  0,0;  0,0;  4,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;4,0;6,0
  08/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,9; 11,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;11,9;23,8
  09/1963;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  10/1963;  1,0;  1,0;  1,0;  0,0;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,0;  0,0;  7,0; 18,9;  0,0;  8,0;  0,0; 49,5;  5,0;  9,9;  2,0;  0,0;  7,0; 16,9;0,0;0,0;0,0;49,5;136,2
  11/1963;  0,0;  6,0;  9,0;  1,0;  0,0;  0,0;  3,0;  5,0;  9,0; 24,8; 26,8;  0,0;  0,0; 52,5; 29,7;  1,0;  0,0;  0,0;  0,0;  0,0; 19,8;  2,0;  0,0;  0,0;  0,0;  0,0;  0,0; 32,7;5,0;0,0;---;52,5;227,3
  12/1963; 36,9;  0,0;  0,0;  0,0;  0,0;  0,0;  3,0;  8,0;  2,0;  9,9; 15,9;  1,0;  0,0;  4,0;  0,0;  0,0;  0,0;  0,0;  7,0; 29,7; 16,9;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;5,0;29,7;49,5;49,5;218,5
  03/1964; 13,9; 32,7;  0,0;  0,0;  0,0;  0,0;  5,0;  4,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  8,0;  7,0;  1,0;  0,0;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;7,0;5,0;32,7;92,7
  04/1964; 31,7; 21,8;  7,0;  4,0;  6,0;  4,0;  0,0;  0,0;  0,0;  0,0;  2,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,9;  0,0;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0;14,9;0,0;---;31,7;112,3
