PREFIXO: ;G5-002
NOME DO POSTO: ;MORRO REDONDO
MUNICÍPIO: ;CANANEIA
CURSO D'ÁGUA: ;IPIRANGUINHA,R
LATITUDE: ;25°04'00"
LONGITUDE: ;48°08'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  12/1971;  5,6; 30,0;  2,3;  2,5;  3,3;  0,0;  0,0;  0,0;  1,3;  0,0;  0,0;  0,0;  0,2;  2,3;  6,0;  0,5;  0,0;  0,0;  9,1;  0,0;  0,0;  0,0; 10,0;  9,8; 13,5;  3,5; 18,0;  3,5;0,0;4,5;0,0;30,0;125,9
  01/1972;  0,0;  2,5;  0,0; 14,5;  3,5;  3,1; 40,8; 40,8;  0,0;  3,5; 50,5;  3,5;  3,5;  0,0;  0,0;  0,0;  0,0;  0,0;  3,5;  0,3; 30,5; 11,4; 10,5;  4,5;  0,5;  0,0;  0,0;  0,0;10,5;50,5;1,5;50,5;289,9
  02/1972;  0,0;  0,4; 40,5;  2,3;  9,1;  9,5;  0,6;  0,0;  5,5;  9,5; 12,4; 13,1;  1,9;  1,6; 31,3; 17,2;  0,9;  2,3;  0,7;111,2;  0,6;  0,0;  0,0; 10,2;  5,8;  1,5; 40,7;  0,6;0,7;---;---;111,2;330,1
  03/1972; 18,1;  0,0;  0,9;  0,7; 12,4; 12,9; 45,1; 36,1;  5,1; 31,8; 21,2; 32,5;  0,0;  0,0;  0,1;  0,2;  0,3;  8,1;  1,5;  0,0;  0,3;  0,8;  0,4;  0,0;  2,0; 12,2; 15,1;  0,0;13,2;14,1;12,6;45,1;297,7
  04/1972;  4,5;  9,6; 10,9;  9,1;  6,7;  5,5;  0,8;  0,0;  1,5;  0,9;  0,0;  3,1;  0,0; 16,2;  0,6;  4,3;  5,4;  5,1;  6,9;  0,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;16,2;91,7
  05/1972;  0,1;  4,6;  8,8; 12,1;  0,1;  0,0;  1,2;  0,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,2;  2,6;  1,6;  0,2;  1,3;  2,2;  6,4;  5,2;  0,1;  0,0;0,0;0,0;0,0;12,1;51,1
  06/1972;  0,0;  0,0;  0,0; 15,8;  0,0;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  1,8;  0,0;  3,1; 20,8;  0,6;  0,0;  6,9; 14,1;  0,0;  0,0;  0,0;  0,1;  0,0;  0,1;  0,0;  0,0;  0,0;0,0;0,0;---;20,8;63,5
  07/1972;  0,0;  0,0;  0,0;  0,0; 12,3;  4,2;  0,0; 11,2;  0,0;  0,0;  0,0;  0,9; 13,2;  0,5;  6,1;  3,4;  2,7;  1,3;  0,2;  0,1;  0,0;  0,0;  0,2;  0,0;  0,0;  1,0;  3,4;  0,1;0,0;0,0;2,2;13,2;63,0
  08/1972;  1,3;  0,1;  0,0; 50,0;  1,3;  2,8;  0,2;  1,2;  0,0;  0,1;  0,0;  0,0;  0,3;  0,0;  0,5;  0,8;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0; 70,0; 10,3; 10,2;  0,0; 10,5;  0,3;4,2;3,5;0,0;70,0;167,9
  09/1972;  0,0;  0,0;  0,0; 13,1;  0,2; 12,4;  0,2;  0,0;  0,1;  0,0;  7,1;  7,9;  5,5;  8,7; 16,3; 10,9;  0,0;  0,8;  0,1;  0,0;  1,5; 16,4;  6,2; 10,4; 35,8;  0,1;  8,1; 31,4;43,5;0,4;---;43,5;237,1
  10/1972;  0,0;  0,0; 24,5; 10,6; 10,9;  3,7;  4,8;  5,3;  0,0;  8,2; 16,8;  0,9;  0,0;  0,1; 45,5; 16,3;  2,1;  7,2;  3,3;  0,1;  0,0;  0,0;  0,0;  2,1;  2,0;  0,0;  0,0;  5,6;33,9;5,3;13,4;45,5;222,6
  11/1972;  2,8; 12,1; 18,2; 15,8;  1,7;  4,1;  0,0;  5,7;  0,0; 24,5;  6,3;  0,1;  0,0;  1,3;  2,6;  5,0; 18,7; 10,5; 23,8;  1,0;  3,3;  0,4;  2,7;  0,0;  0,0;  1,6;  0,0;  0,0;0,0;0,0;---;24,5;162,2
