PREFIXO: ;B6-003
NOME DO POSTO: ;CASTORES
MUNICÍPIO: ;ONDA VERDE
CURSO D'ÁGUA: ;GOTINHA,COR DA/CONTINHA,COR DA
LATITUDE: ;20°37'47"
LONGITUDE: ;49°18'27"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  03/1940;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 62,3;  5,7; 13,8; 18,5;  0,0;  0,0;  0,0; 68,3;  0,0; 15,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;68,3;184,5
  04/1940;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,2;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,0;0,0;1,7;---;7,2;13,4
  05/1940;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  7,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;7,4;7,4
  06/1940;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;0,0;0,0
  07/1940;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;1,0;1,0
  08/1940;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,8;  0,0;0,0;0,0;0,0;6,8;6,8
  09/1940;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 12,8;  0,0;  0,0;  0,0;0,0;0,0;---;12,8;12,8
  10/1940;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,0;  0,0; 13,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 67,4; 10,2;  0,0;  0,7;  3,0;  0,0; 41,5;  0,0;1,2;16,0;0,0;67,4;162,5
  11/1940;  0,0;  0,0;  0,0;  0,0;  1,5;  0,0;  0,0;106,8;  1,8;  0,0;  7,0;  0,0;  8,4; 30,0; 77,7;  1,0;  0,0;  0,0;  0,0;  0,0;  1,4;  0,0;  0,0;  0,0; 16,5;  2,0; 10,5;  3,6;0,0;0,0;---;106,8;268,2
  12/1940;  0,0;  3,0; 15,5; 13,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 23,3;  4,0;  0,0;  0,0; 29,7; 24,8; 28,0;  0,0;  0,0;  3,0;  0,3;  2,0;  0,0;0,0;0,0;12,0;29,7;159,1
  01/1941; 20,5;  3,9;  0,0; 46,5; 15,0;  0,0;  0,0;  0,0;  0,0;  3,0;  1,5;  6,5;  3,6;  9,6; 19,0; 36,0;  0,0;  0,0; 14,0;  0,0;  7,5;  0,0;  0,0;  0,0;  0,0;  2,0;  0,0;  0,0;8,0;0,0;4,4;46,5;201,0
  02/1941;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,8;  0,0;  0,0;  0,0;  4,0;  1,0; 13,3;  0,0;  0,0;  0,0;---;---;---;13,3;34,1
  03/1941;  0,0;  0,0;  0,0;  6,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  2,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 20,0;  8,0;  0,0;  0,0;0,0;0,0;0,0;20,0;37,6
  04/1941;  0,0; 25,2;  0,0;  0,0;  0,0;  0,0;  0,0;  1,5;  0,0; 36,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;36,0;63,2
  05/1941;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 15,3;0,0;0,0;0,0;15,3;25,8
