PREFIXO: ;A6-001
NOME DO POSTO: ;RIOLANDIA
MUNICÍPIO: ;RIOLANDIA
CURSO D'ÁGUA: ;GRANDE,R
LATITUDE: ;19°58'00"
LONGITUDE: ;49°41'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  05/1960;  0,2;  0,0;  0,0;  0,0;  0,0;  0,0;  1,2;  0,0;  4,0;  6,8;  0,0;  0,0;  0,0;  0,0; 11,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;11,6;24,6
  06/1960;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 34,2;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;34,2;34,2
  07/1960;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;0,0;0,0
  08/1960;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  9,8;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;9,8;9,8
  09/1960;  2,5;  2,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;2,3;---;2,5;7,3
  10/1960; 27,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 25,4;  0,0;  0,0; 50,1;  3,2;  0,0;  0,0;  0,0;  2,5; 31,0; 22,1;  0,0;0,0;12,5;1,5;50,1;175,3
  11/1960;  0,0;  8,7;  1,4;  0,0;  1,9;  0,0; 24,0;  0,0; 14,0; 35,5;  0,5;  0,0;  0,0; 16,6;  0,0;  0,0;  0,0;  0,0;  0,3;  0,4;  0,0;  0,7;  1,9;  0,0; 23,9;  0,0;  0,0;  0,0;0,0;5,6;---;35,5;135,4
  12/1960;  0,0;  0,8;  0,0;  0,0;  0,0; 14,8;  0,0;  0,0;  0,0;  0,0;  0,0; 14,5;  0,0; 10,5;  4,6;  4,0; 29,7;  7,0;  4,2; 59,7; 11,6; 32,8; 10,8;  0,0;  0,0;  0,0; 10,4; 18,2;2,0;3,3;1,6;59,7;240,5
  01/1961; 10,4; 16,3;  5,9; 25,7;  0,0; 16,0;  0,4; 16,2;  2,2;  0,0; 56,4;  0,0;  9,6;  0,0;  0,0;  3,1;  2,3;  0,0;  0,0;  7,6;  1,6; 24,5;  6,5;  7,1;  0,0;  0,0;  0,0; 14,6;0,2;11,6;0,0;56,4;238,2
  02/1961;  0,0;  1,6;  0,0; 33,8;  0,0;  0,0;  0,0; 20,7; 28,7;  6,3;  0,0; 18,5; 38,6;  0,0;  0,0;  6,9; 11,0; 30,6;  6,9;  8,8; 16,9;  6,0;  0,0;  9,3;  1,1; 19,7;  0,0;  0,7;---;---;---;38,6;266,1
