PREFIXO: ;C6-031
NOME DO POSTO: ;NOVA ITAPIREMA
MUNICÍPIO: ;NOVA ALIANCA
CURSO D'ÁGUA: ;FARTURA,RIB DA
LATITUDE: ;21°05'00"
LONGITUDE: ;49°33'00"
 
Obs: valores com --- representam dados inexistentes.
 
Dados de chuva (mm)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Chuva máxima;Chuva total
  11/1955;  0,0; 26,0; 33,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 10,0;  0,0;  0,0;  0,0;  0,0; 23,4;  0,0;  0,0;  0,0; 24,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;---;33,0;116,4
  12/1955;  2,0;  0,0; 27,0;  7,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 21,0;  0,0; 13,0; 35,0;  7,0; 13,0; 11,7;  0,0;  0,0;  0,0;  0,0;  6,0;  0,0;  0,0; 15,0; 37,0;30,0;13,0;33,0;37,0;271,2
  01/1956; 57,4; 16,5; 91,4; 19,3;  2,8;  3,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  4,5;  0,0;  4,5;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;24,0;0,0;91,4;223,4
  02/1956;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0; 11,0;  2,0; 16,0; 20,0; 23,0; 22,0; 13,0;  9,0;  5,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 17,0; 31,0;  7,0;  5,0;37,0;---;---;37,0;219,0
  03/1956;  1,0;  7,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  5,0;  0,0;  7,4;  0,0;  0,0;  0,0;  0,0;  0,0;  0,4;  0,0;  0,0;  0,0;  0,0;  8,1;  3,5;  0,0;  0,0;  0,0;0,0;0,0;0,0;8,1;32,4
  04/1956;  0,0;  4,6;  6,2;  0,0;  0,0;  0,0;  3,9;  0,5;  0,0;  0,0;  2,1;  0,4;  0,0;  0,0;  0,0;  9,4;  0,0;  0,0;  0,0; 16,7;  0,0;  0,0;  2,0;  0,0;  0,0; 21,3;  1,7; 23,5;11,6;0,0;---;23,5;103,9
  05/1956;  0,3; 20,6;  0,4;  0,0;  6,4; 10,5;  1,0; 20,0;  3,1;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,1;  4,2;  0,0;  0,0;  0,0;  0,0; 56,9;  5,1;  0,0;0,0;7,8;0,0;56,9;136,4
  06/1956; 32,0; 35,2;  8,2;  0,0;  0,0;  0,0;  0,0;  0,0;  7,5; 16,0;  5,2;  8,6;  1,2;  0,3; 10,2;  0,2;  0,3;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0; 30,4;0,3;0,0;---;35,2;155,6
  07/1956;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  1,6;  0,0;  3,2;  5,6;  0,0;  0,0;  0,0;  7,7;0,0;0,0;25,6;25,6;44,7
  08/1956; 10,0;  0,0;  3,6;  8,9;  3,6;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;  0,0;0,0;0,0;0,0;10,0;26,1
